"조회일자","지역(시군)","지점명","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)"
"20210131","전남","해남군 삼산면","6.9","13.1","-1.0","4.0","3.5","0.0","6.7","2.3","11.4","8.1","80.4","66.6"
"20210130","전남","해남군 삼산면","2.2","10.1","-4.8","6.2","0.0","0.0","7.0","3.1","11.8","6.7","77.8","70.6"
"20210129","전남","해남군 삼산면","-1.9","1.4","-4.1","6.2","0.0","0.0","5.6","0.0","10.6","3.2","72.5","86.0"
"20210128","전남","해남군 삼산면","1.0","8.8","-3.2","6.4","0.0","0.0","3.0","3.1","6.7","7.4","76.4","84.1"
"20210127","전남","해남군 삼산면","4.6","9.7","-1.1","6.7","0.0","20.0","7.8","0.0","14.7","1.8","59.7","87.0"
"20210126","전남","해남군 삼산면","7.3","9.0","4.9","7.5","9.0","0.5","0.8","1.4","3.3","6.5","85.4","76.0"
"20210125","전남","해남군 삼산면","7.2","13.4","0.5","6.0","0.0","0.0","9.0","0.0","13.8","3.5","77.4","84.6"
"20210124","전남","해남군 삼산면","8.5","14.2","3.2","6.2","0.0","0.0","7.2","7.1","13.5","11.4","77.7","69.5"
"20210123","전남","해남군 삼산면","8.9","12.4","6.7","7.2","14.0","0.0","0.0","3.2","1.8","6.7","94.1","84.4"
"20210122","전남","해남군 삼산면","9.4","11.0","6.8","7.1","2.5","11.5","0.0","0.0","1.9","1.2","99.5","81.2"
"20210121","전남","해남군 삼산면","9.7","14.2","4.6","3.7","3.0","0.0","2.2","9.0","6.3","14.5","79.1","52.3"
"20210120","전남","해남군 삼산면","4.0","11.7","-6.3","2.8","0.0","0.0","9.1","7.7","13.8","12.2","66.1","68.4"
"20210119","전남","해남군 삼산면","-1.2","3.7","-5.7","2.9","0.0","0.0","9.3","0.7","14.6","4.0","56.1","78.2"
"20210118","전남","해남군 삼산면","2.1","7.5","-3.7","2.0","1.0","0.0","2.9","8.1","6.4","12.7","68.5","67.3"
"20210117","전남","해남군 삼산면","-1.2","1.8","-2.8","2.9","0.0","0.0","6.7","7.3","12.4","12.1","71.8","48.5"
"20210116","전남","해남군 삼산면","1.6","4.7","-1.3","2.6","0.0","0.0","2.6","5.8","8.3","10.1","64.0","53.2"
"20210115","전남","해남군 삼산면","10.4","16.0","3.4","0.5","0.0","0.0","2.7","5.6","7.8","11.3","77.4","72.3"
"20210114","전남","해남군 삼산면","5.4","13.6","-2.6","1.7","0.0","0.0","7.7","3.7","11.6","6.8","82.0","69.6"
"20210113","전남","해남군 삼산면","3.9","12.1","-2.9","3.4","0.0","0.0","6.5","3.7","9.7","8.2","77.7","62.9"
"20210112","전남","해남군 삼산면","-0.9","4.3","-6.2","4.3","0.0","0.0","4.2","0.3","9.1","4.3","81.5","61.7"
"20210111","전남","해남군 삼산면","-1.2","1.0","-4.3","4.0","0.0","0.0","0.0","7.2","5.5","10.9","78.1","63.8"
"20210110","전남","해남군 삼산면","-4.2","1.6","-12.1","2.8","0.5","0.0","3.6","8.5","8.6","12.5","81.4","68.2"
"20210109","전남","해남군 삼산면","-7.1","-2.2","-13.6","4.5","1.0","0.0","6.9","1.7","13.6","7.2","77.0","64.8"
"20210108","전남","해남군 삼산면","-10.4","-5.2","-15.9","6.1","0.5","1.0","5.3","0.0","13.4","1.3","77.3","72.2"
"20210107","전남","해남군 삼산면","-6.7","-0.3","-13.6","15.8","0.0","15.5","3.0","0.0","7.5","2.2","75.8","87.8"
"20210106","전남","해남군 삼산면","-1.6","1.9","-5.8","8.9","0.0","12.5","4.8","0.0","10.0","1.7","76.6","79.5"
"20210105","전남","해남군 삼산면","0.9","4.2","-2.5","2.9","0.0","0.0","0.5","5.9","4.3","10.7","70.6","69.6"
"20210104","전남","해남군 삼산면","1.0","8.8","-5.0","2.0","0.0","0.0","8.3","6.6","11.8","11.0","74.5","82.1"
"20210103","전남","해남군 삼산면","-0.2","3.3","-3.4","3.8","0.0","0.0","5.2","8.0","9.1","10.4","65.2","78.0"
"20210102","전남","해남군 삼산면","1.2","4.3","-3.1","1.5","0.0","0.0","6.3","6.2","10.5","9.8","70.1","78.4"
"20210101","전남","해남군 삼산면","0.4","4.7","-3.7","-0.3","0.5","0.0","3.3","5.8","7.7","10.3","74.6","66.5"
"20201231","전남","해남군 삼산면","-2.8","1.6","-9.2","-0.9","1.0","0.0","6.2","6.7","10.5","11.0","75.7","59.6"
"20201230","전남","해남군 삼산면","-2.7","0.3","-4.2","7.6","0.0","0.0","1.1","0.4","5.7","3.1","77.1","84.0"
"20201229","전남","해남군 삼산면","3.5","12.4","0.1","6.6","2.5","10.5","1.5","0.0","5.1","2.1","90.1","72.6"
"20201228","전남","해남군 삼산면","4.8","14.2","0.1","1.6","0.0","0.0","5.9","8.4","10.6","11.7","92.8","69.2"
"20201227","전남","해남군 삼산면","7.0","10.9","2.5","3.4","8.0","0.0","0.0","2.6","1.9","7.2","78.5","56.0"
"20201226","전남","해남군 삼산면","2.7","10.9","-4.1","5.5","0.0","0.5","8.6","0.0","11.9","2.4","65.0","69.7"
"20201225","전남","해남군 삼산면","3.5","7.3","-3.9","4.7","0.0","0.0","6.6","6.1","10.6","10.3","57.4","66.2"
"20201224","전남","해남군 삼산면","5.4","10.0","2.0","4.8","0.0","0.0","6.2","7.6","9.3","11.3","67.7","61.1"
"20201223","전남","해남군 삼산면","4.2","12.7","-3.7","4.3","0.0","0.5","3.7","4.0","8.1","7.8","77.9","78.3"
"20201222","전남","해남군 삼산면","3.1","10.6","-3.3","4.5","0.0","0.0","7.0","2.8","10.5","7.2","71.5","67.3"
"20201221","전남","해남군 삼산면","-0.2","8.2","-6.6","1.0","0.0","0.0","3.3","0.0","7.1","3.2","74.7","79.7"
"20201220","전남","해남군 삼산면","-0.7","5.7","-6.4","2.6","0.0","0.0","4.0","3.1","8.1","7.0","67.6","74.6"
"20201219","전남","해남군 삼산면","0.0","3.0","-5.6","4.1","0.0","0.0","8.2","6.8","13.1","10.8","48.5","61.7"
"20201218","전남","해남군 삼산면","2.1","8.8","-4.9","6.1","0.0","0.0","3.4","4.3","7.0","7.9","70.7","65.8"
"20201217","전남","해남군 삼산면","-1.2","5.0","-6.6","11.4","0.0","1.0","8.5","0.0","12.6","1.1","75.6","83.4"
"20201216","전남","해남군 삼산면","-2.9","1.8","-7.2","11.7","0.0","0.0","7.9","7.7","11.4","10.8","71.9","64.3"
"20201215","전남","해남군 삼산면","-3.3","1.4","-7.7","7.1","0.0","0.0","8.7","5.8","12.7","9.5","66.6","68.9"
"20201214","전남","해남군 삼산면","-1.1","2.4","-4.1","5.4","0.0","0.0","2.2","7.4","6.3","11.9","66.7","67.9"
"20201213","전남","해남군 삼산면","4.1","13.4","-2.5","2.3","0.0","0.0","2.7","7.2","6.7","10.0","67.5","74.7"
"20201212","전남","해남군 삼산면","5.6","10.5","-1.5","4.7","0.0","0.0","7.3","8.0","11.6","11.8","66.1","59.1"
"20201211","전남","해남군 삼산면","6.1","12.6","0.2","8.2","0.0","0.0","0.5","3.6","5.4","7.3","80.8","79.7"
"20201210","전남","해남군 삼산면","5.0","10.0","0.6","7.8","0.0","0.0","0.2","7.3","3.9","10.5","64.5","85.1"
"20201209","전남","해남군 삼산면","1.5","10.0","-5.8","3.7","0.0","0.0","8.5","6.3","12.7","10.3","67.1","82.2"
"20201208","전남","해남군 삼산면","2.7","7.3","-2.3","4.2","0.0","0.0","3.6","8.8","7.7","12.5","72.9","69.8"
"20201207","전남","해남군 삼산면","4.6","11.3","-2.7","1.0","0.0","0.0","1.2","8.3","5.0","12.5","78.1","68.6"
"20201206","전남","해남군 삼산면","3.2","10.7","-3.5","-0.3","0.0","0.0","8.9","6.5","12.7","10.1","73.0","49.2"
"20201205","전남","해남군 삼산면","2.6","9.9","-4.7","2.3","0.0","0.0","7.8","8.0","11.5","12.9","73.3","70.7"
"20201204","전남","해남군 삼산면","3.4","7.8","-2.4","4.1","0.0","0.0","8.5","6.0","10.4","9.1","62.8","77.1"
"20201203","전남","해남군 삼산면","4.5","9.5","-1.5","4.6","0.0","0.0","5.3","1.8","10.4","6.3","59.4","68.2"
"20201202","전남","해남군 삼산면","3.5","10.3","-2.9","6.6","0.0","0.0","5.6","2.1","9.5","5.7","55.2","65.6"
"20201201","전남","해남군 삼산면","3.5","9.7","-2.2","7.2","0.0","22.0","8.8","0.0","12.7","1.0","52.7","92.5"
"20201130","전남","해남군 삼산면","4.3","9.8","-0.9","5.8","0.0","0.0","7.4","7.0","12.3","11.8","69.5","66.5"
"20201129","전남","해남군 삼산면","5.6","8.5","1.7","4.1","0.0","0.0","2.9","9.1","6.9","14.0","64.4","64.2"
"20201128","전남","해남군 삼산면","6.3","7.5","5.0","6.3","0.0","0.0","3.4","8.3","7.9","11.9","52.8","59.6"
"20201127","전남","해남군 삼산면","8.9","11.4","6.9","8.8","0.0","0.0","0.3","0.1","4.2","3.7","59.2","65.3"
"20201126","전남","해남군 삼산면","9.6","13.8","6.1","8.3","0.0","0.0","5.6","0.1","10.8","4.0","59.1","72.8"
"20201125","전남","해남군 삼산면","8.4","13.7","1.8","6.9","0.0","0.0","9.1","0.6","13.4","5.7","56.7","60.7"
"20201124","전남","해남군 삼산면","7.5","11.9","4.8","16.0","0.0","0.0","7.2","4.5","12.8","8.7","43.9","79.8"
"20201123","전남","해남군 삼산면","7.4","9.1","4.5","15.1","0.0","0.5","2.7","8.6","5.9","13.6","59.6","72.0"
"20201122","전남","해남군 삼산면","10.8","12.1","7.9","13.8","1.5","0.0","0.0","8.4","2.5","12.7","78.6","65.3"
"20201121","전남","해남군 삼산면","10.2","15.4","1.2","6.7","0.0","0.0","6.0","7.6","11.4","12.3","71.7","64.2"
"20201120","전남","해남군 삼산면","10.4","13.2","8.4","5.3","0.0","0.0","0.0","9.0","3.1","14.4","70.6","65.6"
"20201119","전남","해남군 삼산면","19.0","23.1","13.1","7.9","2.0","0.0","0.0","2.0","1.4","6.9","83.5","59.5"
"20201118","전남","해남군 삼산면","21.0","23.5","17.7","11.5","0.0","9.0","0.5","1.0","5.4","5.0","80.7","71.7"
"20201117","전남","해남군 삼산면","18.1","20.9","16.0","18.2","0.0","0.0","3.5","1.6","8.4","6.5","74.7","73.1"
"20201116","전남","해남군 삼산면","13.5","21.1","6.2","12.2","0.0","0.0","7.1","8.6","12.5","14.0","75.0","81.0"
"20201115","전남","해남군 삼산면","13.6","20.9","6.6","7.9","0.0","0.0","8.8","9.2","13.6","14.3","73.2","75.4"
"20201114","전남","해남군 삼산면","10.5","20.2","2.7","6.9","0.0","0.0","8.8","8.9","13.8","14.8","76.7","63.4"
"20201113","전남","해남군 삼산면","9.4","18.6","0.6","11.1","0.0","0.5","9.1","0.4","14.0","4.8","77.7","82.4"
"20201112","전남","해남군 삼산면","9.1","19.0","1.2","10.5","0.0","0.0","9.6","6.9","14.8","13.0","74.7","78.9"
"20201111","전남","해남군 삼산면","7.8","17.6","-0.2","13.6","0.0","0.0","9.3","6.2","14.6","10.1","72.2","72.9"
"20201110","전남","해남군 삼산면","8.2","15.6","1.7","10.7","0.0","6.0","9.2","1.6","15.3","7.2","66.2","80.8"
"20201109","전남","해남군 삼산면","8.8","13.9","2.7","9.1","0.0","0.0","9.5","9.6","15.9","15.5","51.8","68.6"
"20201108","전남","해남군 삼산면","10.2","17.8","5.1","9.8","0.0","0.0","8.6","9.7","14.5","16.3","69.0","61.2"
"20201107","전남","해남군 삼산면","14.1","21.3","7.1","12.0","0.0","0.0","5.9","5.9","11.7","10.9","84.9","75.6"
"20201106","전남","해남군 삼산면","15.0","19.3","10.6","11.6","0.0","0.0","0.3","7.4","4.1","15.0","64.4","79.7"
"20201105","전남","해남군 삼산면","8.9","16.2","0.1","12.6","0.0","0.0","5.9","8.9","11.4","14.8","62.9","83.0"
"20201104","전남","해남군 삼산면","7.9","13.4","0.9","12.7","0.0","0.5","9.7","3.0","16.7","7.2","61.4","87.3"
"20201103","전남","해남군 삼산면","9.2","13.2","3.5","14.8","0.5","0.0","7.3","5.8","14.5","11.6","65.1","79.6"
"20201102","전남","해남군 삼산면","13.1","17.8","4.9","14.4","1.0","0.0","3.7","7.3","9.4","12.2","77.9","82.3"
"20201101","전남","해남군 삼산면","13.7","17.9","9.3","14.2","0.5","0.0","0.0","6.8","3.8","13.7","84.6","86.1"
"20201031","전남","해남군 삼산면","12.5","19.1","5.1","12.0","0.0","0.0","9.1","9.7","15.8","16.7","69.6","82.0"
"20201030","전남","해남군 삼산면","10.6","19.1","3.0","11.9","0.0","0.0","9.5","9.8","16.4","17.3","67.7","73.9"
"20201029","전남","해남군 삼산면","12.4","17.6","5.8","13.8","0.0","0.0","9.0","8.8","15.4","14.6","52.0","72.1"
"20201028","전남","해남군 삼산면","14.1","19.4","9.2","11.5","0.0","0.0","2.9","8.9","6.4","16.5","79.1","78.3"
"20201027","전남","해남군 삼산면","12.3","21.4","4.3","12.1","0.0","0.0","8.3","8.8","14.2","15.6","81.4","68.5"
"20201026","전남","해남군 삼산면","11.6","19.7","4.4","14.2","0.0","0.0","8.4","3.2","15.1","10.7","80.3","64.5"
"20201025","전남","해남군 삼산면","12.0","19.7","5.3","16.4","0.0","0.0","8.0","8.3","15.6","14.9","79.5","78.4"
"20201024","전남","해남군 삼산면","11.7","15.4","5.3","16.7","0.0","0.0","7.6","5.2","16.4","11.2","59.5","80.2"
"20201023","전남","해남군 삼산면","12.9","15.0","12.0","17.4","0.0","0.0","5.1","0.9","13.7","8.4","54.3","76.7"
"20201022","전남","해남군 삼산면","14.6","18.4","12.4","16.2","0.0","0.0","0.1","9.2","5.9","17.2","81.5","79.8"
"20201021","전남","해남군 삼산면","14.6","19.6","10.6","15.6","28.5","0.5","0.0","7.1","4.3","16.3","90.1","83.0"
"20201020","전남","해남군 삼산면","13.7","22.9","5.3","15.5","0.0","0.0","10.1","8.4","17.8","16.6","74.6","85.9"
"20201019","전남","해남군 삼산면","13.0","21.4","6.5","17.3","5.5","0.0","8.4","9.8","13.6","17.6","77.0","81.0"
"20201018","전남","해남군 삼산면","13.4","21.5","6.3","17.3","0.0","0.5","8.4","0.3","16.7","6.9","75.0","76.0"
"20201017","전남","해남군 삼산면","13.0","20.7","5.5","15.1","0.0","0.0","10.3","2.4","18.1","10.6","74.4","80.0"
"20201016","전남","해남군 삼산면","12.3","17.9","6.5","14.1","0.0","0.0","0.0","9.5","4.4","17.5","74.8","78.7"
"20201015","전남","해남군 삼산면","15.0","20.2","10.8","13.6","0.0","0.0","7.1","3.7","17.0","10.6","49.1","67.2"
"20201014","전남","해남군 삼산면","14.5","21.5","6.5","14.8","8.0","0.0","8.8","8.9","17.3","15.4","65.3","79.4"
"20201013","전남","해남군 삼산면","14.9","19.6","8.6","17.5","0.0","0.0","3.3","10.7","11.7","19.7","61.9","65.0"
"20201012","전남","해남군 삼산면","17.6","22.8","13.2","17.7","0.0","0.0","8.9","10.7","17.4","19.3","76.3","80.0"
"20201011","전남","해남군 삼산면","18.7","24.5","13.1","18.1","0.0","0.0","5.6","10.5","13.8","19.4","76.3","76.1"
"20201010","전남","해남군 삼산면","16.4","24.1","9.7","15.0","0.0","0.0","10.5","10.0","19.6","19.8","77.7","75.6"
"20201009","전남","해남군 삼산면","14.6","22.7","7.1","13.9","0.0","0.0","10.7","10.7","20.1","20.6","71.9","70.7"
"20201008","전남","해남군 삼산면","16.1","23.4","8.7","17.4","0.0","0.0","10.7","7.3","20.7","16.0","71.4","72.1"
"20201007","전남","해남군 삼산면","16.4","23.3","10.3","18.4","0.0","6.5","9.4","0.1","18.6","3.4","69.7","85.4"
"20201006","전남","해남군 삼산면","15.8","20.9","11.9","18.5","0.0","0.0","10.4","7.8","21.5","18.8","60.6","79.9"
"20201005","전남","해남군 삼산면","15.8","19.8","11.8","18.7","0.0","0.0","9.9","0.2","20.6","4.1","57.4","81.6"
"20201004","전남","해남군 삼산면","19.4","23.1","16.0","21.8","0.0","0.0","0.1","6.7","6.4","16.0","85.7","87.6"
"20201003","전남","해남군 삼산면","21.0","26.5","17.5","22.2","0.0","1.5","6.7","3.4","16.8","11.3","83.6","88.3"
"20201002","전남","해남군 삼산면","19.3","25.0","13.4","22.5","0.0","180.0","8.8","0.0","18.4","2.1","85.5","93.9"
"20201001","전남","해남군 삼산면","18.5","24.6","13.9","22.2","0.0","19.0","6.1","0.1","14.5","5.4","86.4","91.8"
"20200930","전남","해남군 삼산면","18.8","24.6","14.2","22.8","0.0","0.0","8.8","5.8","16.5","13.7","82.6","84.9"
"20200929","전남","해남군 삼산면","18.4","25.3","12.1","23.8","0.0","0.0","9.0","7.5","18.6","15.8","80.5","82.0"
"20200928","전남","해남군 삼산면","19.2","24.8","13.9","24.3","0.0","0.0","10.7","3.6","22.0","13.1","77.3","86.7"
"20200927","전남","해남군 삼산면","20.5","26.1","16.9","22.6","0.0","0.0","9.5","5.0","21.0","14.5","75.7","81.5"
"20200926","전남","해남군 삼산면","20.6","26.0","16.5","20.6","0.0","0.0","6.0","7.2","15.9","17.0","81.0","81.9"
"20200925","전남","해남군 삼산면","20.3","26.2","14.4","18.6","0.5","0.0","7.6","8.0","18.1","17.2","83.4","81.4"
"20200924","전남","해남군 삼산면","20.4","25.2","16.5","17.5","0.0","0.0","7.7","11.0","17.6","21.4","76.9","81.2"
"20200923","전남","해남군 삼산면","18.8","24.0","14.0","19.0","0.0","0.0","3.3","9.2","12.4","20.2","76.6","72.7"
"20200922","전남","해남군 삼산면","18.7","23.9","13.9","19.5","0.0","52.5","6.3","0.0","16.3","3.4","75.2","82.3"
"20200921","전남","해남군 삼산면","17.6","25.1","11.6","18.4","0.0","59.5","8.6","0.0","18.8","1.8","79.0","89.2"
"20200920","전남","해남군 삼산면","18.5","25.6","11.5","20.0","0.5","0.0","11.4","7.5","22.5","20.7","81.6","76.7"
"20200919","전남","해남군 삼산면","18.7","24.7","12.7","18.7","0.0","0.0","10.8","9.7","18.5","20.1","84.5","79.6"
"20200918","전남","해남군 삼산면","19.0","23.1","14.5","20.5","2.5","0.0","3.7","10.2","12.5","21.9","87.9","74.6"
"20200917","전남","해남군 삼산면","21.3","23.6","19.0","22.0","6.5","0.0","0.0","10.4","5.1","23.5","94.7","78.4"
"20200916","전남","해남군 삼산면","22.7","25.7","21.2","23.7","6.5","0.0","0.3","6.7","8.1","17.1","93.2","85.2"
"20200915","전남","해남군 삼산면","21.9","26.7","17.5","23.6","0.0","0.0","4.9","4.4","14.1","15.4","87.5","87.6"
"20200914","전남","해남군 삼산면","22.0","26.3","19.1","22.8","0.0","0.0","4.4","10.1","13.6","21.0","88.5","84.2"
"20200913","전남","해남군 삼산면","21.3","23.4","20.1","22.8","10.5","0.0","0.8","10.3","6.8","23.1","94.1","75.0"
"20200912","전남","해남군 삼산면","21.7","25.9","18.9","23.3","15.0","0.0","4.2","0.9","14.5","10.4","90.1","84.0"
"20200911","전남","해남군 삼산면","21.6","24.0","20.3","24.8","19.5","6.5","0.0","7.2","4.3","20.2","95.0","90.3"
"20200910","전남","해남군 삼산면","23.5","27.6","20.5","25.6","0.0","0.0","6.7","6.6","19.7","15.4","85.5","84.0"
"20200909","전남","해남군 삼산면","23.4","27.1","18.7","24.7","13.0","38.0","5.0","0.5","14.0","6.0","87.7","92.8"
"20200908","전남","해남군 삼산면","24.4","28.7","20.0","24.0","0.0","4.0","8.1","0.4","19.8","8.3","87.9","93.3"
"20200907","전남","해남군 삼산면","21.3","24.4","19.4","25.1","45.0","40.0","3.5","1.5","8.6","7.4","91.1","90.6"
"20200906","전남","해남군 삼산면","20.7","22.4","18.5","25.3","21.5","6.5","0.0","0.1","4.3","6.6","93.4","88.7"
"20200905","전남","해남군 삼산면","21.0","24.0","19.1","24.8","0.0","1.0","0.4","3.3","6.5","16.1","87.1","92.4"
"20200904","전남","해남군 삼산면","22.9","27.9","18.7","24.5","0.0","7.0","10.3","0.1","21.5","6.3","84.2","93.3"
"20200903","전남","해남군 삼산면","23.6","26.3","20.4","23.4","13.0","22.5","7.1","0.7","17.9","7.3","86.9","95.3"
"20200902","전남","해남군 삼산면","25.7","27.7","23.3","21.9","60.5","8.0","0.0","0.2","3.0","6.6","90.5","94.9"
"20200901","전남","해남군 삼산면","26.7","30.6","23.5","21.2","0.0","3.5","5.2","0.1","16.3","6.0","82.0","93.6"
"20200831","전남","해남군 삼산면","27.4","31.7","24.6","21.8","0.0","0.0","10.8","7.6","22.3","20.9","86.0","84.7"
"20200830","전남","해남군 삼산면","27.3","32.1","23.5","22.4","1.0","0.0","7.6","10.4","17.9","24.8","88.4","81.6"
"20200829","전남","해남군 삼산면","27.3","30.8","24.6","21.8","2.0","1.5","5.2","0.0","17.0","4.1","88.6","93.7"
"20200828","전남","해남군 삼산면","27.5","31.2","24.7","23.6","0.0","1.0","11.0","0.3","24.7","8.6","90.2","92.0"
"20200827","전남","해남군 삼산면","27.9","30.3","26.4","23.7","0.5","60.5","1.6","0.2","11.5","4.4","85.7","95.4"
"20200826","전남","해남군 삼산면","27.2","28.9","23.7","22.9","66.5","0.0","0.0","4.1","4.3","13.3","86.5","85.3"
"20200825","전남","해남군 삼산면","28.2","31.4","25.1","22.6","0.0","0.0","7.7","1.4","19.4","9.1","83.0","87.4"
"20200824","전남","해남군 삼산면","26.9","31.1","23.1","23.3","0.0","0.0","10.4","7.1","20.3","18.6","87.8","81.7"
"20200823","전남","해남군 삼산면","26.4","31.6","22.7","24.6","0.0","0.0","8.7","1.1","20.9","10.5","84.5","86.6"
"20200822","전남","해남군 삼산면","26.2","28.7","23.0","26.7","0.0","15.0","2.9","5.7","14.7","15.3","84.9","85.6"
"20200821","전남","해남군 삼산면","26.4","32.4","21.4","26.5","0.0","2.0","8.9","3.8","22.4","13.2","87.1","88.7"
