지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
해남,2022-12-30,0.4,0.0,75.5,7.9,0.0
해남,2022-12-31,-0.1,0.0,79.0,9.3,0.0
해남,2023-01-01,1.5,0.0,71.0,8.0,0.0
해남,2023-01-02,1.1,0.0,57.0,8.4,0.0
해남,2023-01-03,0.8,0.0,69.0,7.2,0.0
해남,2023-01-04,0.1,0.0,74.0,8.2,0.0
해남,2023-01-05,2.0,0.0,84.6,1.6,0.0
해남,2023-01-06,3.4,1.4,84.1,6.8,0.0
해남,2023-01-07,4.2,0.0,63.9,7.3,0.0
해남,2023-01-08,1.3,0.0,84.3,8.6,0.0
해남,2023-01-09,3.8,0.0,83.4,2.4,0.0
해남,2023-01-10,2.1,0.0,71.1,8.7,0.0
해남,2023-01-11,3.7,0.0,84.5,9.1,0.0
해남,2023-01-12,8.6,0.6,87.6,5.0,0.0
해남,2023-01-13,14.2,43.2,97.9,0.0,0.0
해남,2023-01-14,7.3,0.0,96.5,0.0,0.0
해남,2023-01-15,2.4,0.2,74.9,0.0,0.0
해남,2023-01-16,0.0,0.0,61.9,7.0,0.0
해남,2023-01-17,0.0,0.0,67.5,9.2,0.0
해남,2023-01-18,0.2,0.0,77.9,5.5,0.0
해남,2023-01-19,0.7,0.0,78.8,7.8,0.0
해남,2023-01-20,1.2,0.0,63.3,7.9,0.0
해남,2023-01-21,-0.9,0.0,64.5,9.4,0.0
해남,2023-01-22,2.8,0.0,60.9,0.0,0.0
해남,2023-01-23,2.4,0.0,70.9,6.7,0.0
해남,2023-01-24,-5.7,4.0,73.6,0.9,0.0
해남,2023-01-25,-7.6,0.0,65.6,9.5,0.0
해남,2023-01-26,-0.3,0.0,77.8,0.0,0.0
해남,2023-01-27,-2.0,0.6,73.3,4.7,0.0
해남,2023-01-28,-1.1,0.4,64.6,8.2,0.0
해남,2023-01-29,2.7,0.0,68.3,6.6,0.0
해남,2023-01-30,0.9,0.0,65.5,9.6,0.0
해남,2023-01-31,1.9,0.0,78.0,9.0,0.0
해남,2023-02-01,3.9,0.0,72.6,7.4,0.0
해남,2023-02-02,0.6,0.0,52.5,7.4,0.0
해남,2023-02-03,0.8,0.0,60.8,8.5,0.0
해남,2023-02-04,0.5,0.0,70.4,9.7,0.0
해남,2023-02-05,-0.2,0.0,65.4,9.8,0.0
해남,2023-02-06,2.2,0.0,60.1,2.9,0.0
해남,2023-02-07,3.5,0.0,69.3,8.3,0.0
해남,2023-02-08,3.0,0.0,71.3,9.3,0.0
해남,2023-02-09,4.3,10.1,75.3,0.6,0.0
해남,2023-02-10,4.7,10.7,89.9,7.0,0.0
해남,2023-02-11,3.0,0.0,91.6,0.4,0.0
해남,2023-02-12,4.9,4.4,89.1,1.3,0.0
해남,2023-02-13,5.9,0.7,83.1,1.0,0.0
해남,2023-02-14,2.7,0.0,68.8,9.9,0.0
해남,2023-02-15,2.5,0.0,73.0,0.0,0.0
해남,2023-02-16,3.4,0.0,81.3,3.8,0.0
해남,2023-02-17,4.2,0.8,85.1,0.5,0.0
해남,2023-02-18,9.0,0.5,94.0,0.0,0.0
해남,2023-02-19,5.0,1.6,77.3,3.3,0.0
해남,2023-02-20,2.2,0.0,61.6,9.9,0.0
해남,2023-02-21,-0.2,0.0,54.9,10.4,0.0
해남,2023-02-22,2.4,3.2,75.0,6.7,0.0
해남,2023-02-23,4.4,1.9,77.5,8.9,0.0
해남,2023-02-24,5.5,0.0,64.0,9.5,0.0
해남,2023-02-25,2.2,0.0,51.8,9.5,0.0
해남,2023-02-26,2.6,0.0,51.8,10.5,0.0
해남,2023-02-27,2.1,0.0,73.0,10.5,0.0
해남,2023-02-28,5.7,0.0,79.0,10.4,0.0
해남,2023-03-01,7.2,0.0,74.3,3.4,0.0
해남,2023-03-02,3.7,0.0,48.3,10.7,0.0
해남,2023-03-03,3.7,0.0,59.1,8.9,0.0
해남,2023-03-04,5.1,0.0,67.9,8.5,0.0
해남,2023-03-05,6.0,0.0,71.5,10.4,0.0
해남,2023-03-06,6.7,0.0,78.8,10.4,0.0
해남,2023-03-07,10.1,0.0,78.8,10.1,0.0
해남,2023-03-08,13.3,0.0,65.9,9.6,0.0
해남,2023-03-09,13.8,0.0,79.4,6.6,0.0
해남,2023-03-10,11.3,0.0,68.8,9.6,0.0
해남,2023-03-11,13.3,0.0,69.6,9.0,0.0
해남,2023-03-12,7.9,7.4,77.9,1.3,0.0
해남,2023-03-13,4.0,0.0,50.0,11.1,0.0
해남,2023-03-14,7.7,0.0,69.6,11.1,0.0
해남,2023-03-15,12.4,0.0,71.8,10.7,0.0
해남,2023-03-16,8.2,0.0,36.9,9.4,0.0
해남,2023-03-17,7.7,0.0,59.5,0.1,0.0
해남,2023-03-18,8.4,0.0,57.5,9.2,0.0
해남,2023-03-19,8.2,0.0,64.9,10.5,0.0
해남,2023-03-20,8.5,0.0,66.9,7.4,0.0
해남,2023-03-21,14.1,0.0,69.8,1.2,0.0
해남,2023-03-22,15.5,0.7,88.0,0.0,0.0
해남,2023-03-23,12.2,18.0,88.0,0.0,0.0
해남,2023-03-24,8.1,4.9,81.4,0.0,0.0
해남,2023-03-25,9.7,1.0,87.0,0.7,0.0
해남,2023-03-26,8.9,0.2,59.8,9.1,0.0
해남,2023-03-27,7.6,0.0,45.1,11.3,0.0
해남,2023-03-28,7.8,0.0,63.5,9.6,0.0
해남,2023-03-29,9.8,0.0,71.9,11.5,0.0
해남,2023-03-30,11.3,0.0,66.6,6.5,0.0
해남,2023-03-31,12.7,0.0,58.8,11.1,0.0
해남,2023-04-01,13.3,0.0,56.0,11.6,0.0
해남,2023-04-02,12.7,0.0,60.1,11.6,0.0
해남,2023-04-03,13.5,0.0,61.1,11.5,0.0
해남,2023-04-04,15.0,11.8,81.4,0.8,0.0
해남,2023-04-05,13.6,57.3,93.9,0.0,0.0
해남,2023-04-06,9.7,4.8,93.8,0.0,0.0
해남,2023-04-07,9.4,0.0,80.5,6.6,0.0
해남,2023-04-08,8.6,0.0,61.3,11.7,0.0
해남,2023-04-09,8.8,0.0,63.4,12.0,0.0
해남,2023-04-10,12.0,0.0,71.3,11.5,0.0
해남,2023-04-11,16.6,0.0,77.9,1.4,0.0
해남,2023-04-12,11.9,0.0,39.5,11.3,0.0
해남,2023-04-13,11.4,0.0,60.4,10.5,0.0
해남,2023-04-14,13.6,7.4,92.1,0.0,0.0
해남,2023-04-15,13.9,1.7,87.4,6.1,0.0
해남,2023-04-16,11.4,0.2,81.6,7.3,0.0
해남,2023-04-17,13.3,0.0,66.4,11.6,0.0
해남,2023-04-18,17.4,0.0,90.5,0.0,0.0
해남,2023-04-19,18.7,0.0,91.5,5.1,0.0
해남,2023-04-20,18.6,0.0,80.6,11.7,0.0
해남,2023-04-21,16.2,0.0,75.8,8.4,0.0
해남,2023-04-22,15.4,0.0,52.1,10.9,0.0
해남,2023-04-23,14.0,0.0,52.3,0.1,0.0
해남,2023-04-24,13.7,0.0,57.4,0.0,0.0
해남,2023-04-25,10.5,3.4,89.1,0.0,0.0
해남,2023-04-26,9.3,0.0,78.9,9.6,0.0
해남,2023-04-27,11.3,0.0,72.0,12.2,0.0
해남,2023-04-28,15.9,0.0,80.6,5.9,0.0
해남,2023-04-29,14.6,5.3,93.5,0.0,0.0
해남,2023-04-30,12.2,0.0,73.4,12.6,0.0
해남,2023-05-01,13.8,0.0,62.4,12.6,0.0
해남,2023-05-02,15.3,0.0,60.1,10.8,0.0
해남,2023-05-03,16.5,5.7,84.9,0.8,0.0
해남,2023-05-04,17.2,70.8,94.9,0.0,0.0
해남,2023-05-05,20.8,115.0,97.0,0.0,0.0
해남,2023-05-06,16.2,2.2,94.3,0.9,0.0
해남,2023-05-07,13.7,1.8,90.8,0.0,0.0
해남,2023-05-08,13.7,0.0,73.4,10.7,0.0
해남,2023-05-09,14.6,0.0,69.0,12.9,0.0
해남,2023-05-10,16.6,0.0,65.5,12.5,0.0
해남,2023-05-11,16.8,0.0,70.4,10.2,0.0
해남,2023-05-12,16.9,0.0,73.0,2.6,0.0
해남,2023-05-13,16.5,0.0,77.3,5.7,0.0
해남,2023-05-14,16.5,0.0,77.0,10.5,0.0
해남,2023-05-15,17.7,0.0,77.3,6.5,0.0
해남,2023-05-16,20.6,0.0,74.0,11.6,0.0
해남,2023-05-17,22.3,0.0,75.6,9.8,0.0
해남,2023-05-18,18.0,16.1,92.8,0.0,0.0
해남,2023-05-19,19.3,0.0,86.1,3.8,0.0
해남,2023-05-20,18.4,0.0,86.4,10.9,0.0
해남,2023-05-21,17.2,0.0,88.0,4.7,0.0
해남,2023-05-22,16.0,1.1,83.6,0.6,0.0
해남,2023-05-23,17.5,0.0,76.3,12.2,0.0
해남,2023-05-24,18.2,0.0,75.6,6.9,0.0
해남,2023-05-25,19.7,0.0,67.3,9.6,0.0
해남,2023-05-26,21.5,0.0,76.3,4.2,0.0
해남,2023-05-27,22.3,0.1,82.0,2.1,0.0
해남,2023-05-28,22.9,1.1,91.8,1.0,0.0
해남,2023-05-29,20.8,6.8,98.8,0.0,0.0
해남,2023-05-30,19.9,40.4,96.8,0.0,0.0
해남,2023-05-31,20.9,2.5,76.0,10.4,0.0
해남,2023-06-01,19.6,4.6,88.9,0.0,0.0
해남,2023-06-02,21.7,1.5,83.6,10.0,0.0
해남,2023-06-03,21.2,0.0,68.6,13.5,0.0
해남,2023-06-04,20.4,0.0,66.5,9.7,0.0
해남,2023-06-05,20.2,0.0,73.6,0.2,0.0
해남,2023-06-06,19.9,0.0,79.9,8.0,0.0
해남,2023-06-07,19.7,0.0,83.1,10.3,0.0
해남,2023-06-08,21.8,0.0,82.3,10.7,0.0
해남,2023-06-09,22.5,0.1,82.0,9.9,0.0
해남,2023-06-10,23.3,0.0,79.5,9.8,0.0
해남,2023-06-11,23.3,0.0,85.6,5.3,0.0
해남,2023-06-12,0.0,0.0,0.0,1.6,0.0
해남,2023-06-17,0.0,0.0,0.0,2.5,0.0
해남,2023-06-18,23.2,0.0,73.9,7.9,0.0
해남,2023-06-19,23.6,0.0,76.8,11.0,0.0
해남,2023-06-20,21.8,19.6,84.6,4.3,0.0
해남,2023-06-21,21.8,1.9,96.1,0.0,0.0
해남,2023-06-22,22.6,0.1,83.8,9.8,0.0
해남,2023-06-23,23.7,0.0,80.8,9.1,0.0
해남,2023-06-24,23.4,0.0,76.1,6.0,0.0
해남,2023-06-25,21.9,28.9,93.1,0.0,0.0
해남,2023-06-26,24.7,5.4,97.4,0.0,0.0
해남,2023-06-27,24.4,10.5,97.6,0.1,0.0
해남,2023-06-28,23.5,2.4,99.0,0.0,0.0
해남,2023-06-29,24.5,44.8,98.6,0.0,0.0
해남,2023-06-30,23.5,33.9,98.0,0.0,0.0
해남,2023-07-01,24.3,0.0,92.1,3.6,0.0
해남,2023-07-02,24.9,0.0,89.9,4.0,0.0
해남,2023-07-03,24.9,44.2,95.8,0.8,0.0
해남,2023-07-04,24.1,8.6,96.8,0.0,0.0
해남,2023-07-05,24.8,22.9,89.5,7.3,0.0
해남,2023-07-06,25.3,0.0,86.6,10.9,0.0
해남,2023-07-07,24.9,26.7,96.0,0.0,0.0
해남,2023-07-08,25.4,5.0,97.3,0.3,0.0
해남,2023-07-09,26.0,0.4,95.4,0.1,0.0
해남,2023-07-10,26.9,6.1,87.6,6.6,0.0
해남,2023-07-11,26.1,3.4,92.8,0.0,0.0
해남,2023-07-12,26.0,14.6,91.6,0.6,0.0
해남,2023-07-13,26.9,0.2,86.8,0.0,0.0
해남,2023-07-14,26.7,7.5,87.9,0.0,0.0
해남,2023-07-15,25.6,35.8,92.0,0.0,0.0
해남,2023-07-16,24.1,166.4,96.4,0.9,0.0
해남,2023-07-17,26.7,11.0,89.3,2.1,0.0
해남,2023-07-18,25.2,33.2,95.4,0.6,0.0
해남,2023-07-19,24.9,0.6,90.1,1.6,0.0
해남,2023-07-20,24.8,0.0,91.3,2.1,0.0
해남,2023-07-21,25.6,0.0,83.5,5.7,0.0
해남,2023-07-22,24.5,37.9,91.8,0.0,0.0
해남,2023-07-23,26.9,37.9,88.5,0.7,0.0
해남,2023-07-24,25.9,63.6,92.5,0.4,0.0
해남,2023-07-25,27.2,0.0,84.5,5.3,0.0
해남,2023-07-26,27.9,0.0,87.4,10.6,0.0
해남,2023-07-27,28.3,0.0,82.6,10.9,0.0
해남,2023-07-28,27.6,0.0,86.6,6.1,0.0
해남,2023-07-29,28.4,0.0,81.5,10.5,0.0
해남,2023-07-30,27.7,0.0,84.0,12.0,0.0
해남,2023-07-31,27.7,0.0,85.1,9.6,0.0
해남,2023-08-01,28.1,0.0,82.9,12.4,0.0
해남,2023-08-02,28.8,0.0,78.4,12.9,0.0
해남,2023-08-03,28.6,0.0,79.3,13.1,0.0
해남,2023-08-04,28.6,0.0,80.6,10.8,0.0
해남,2023-08-05,29.1,0.0,78.9,11.9,0.0
해남,2023-08-06,28.8,0.0,84.1,9.2,0.0
해남,2023-08-07,27.7,37.8,89.3,10.6,0.0
해남,2023-08-08,29.1,0.0,84.3,9.0,0.0
해남,2023-08-09,27.0,4.6,86.4,0.4,0.0
해남,2023-08-10,24.9,16.7,85.4,3.2,0.0
해남,2023-08-11,26.2,0.0,85.3,9.1,0.0
해남,2023-08-12,26.1,0.0,84.8,10.5,0.0
해남,2023-08-13,27.3,0.0,81.6,10.7,0.0
해남,2023-08-14,27.7,0.0,79.6,9.5,0.0
해남,2023-08-15,27.7,0.0,82.8,9.8,0.0
해남,2023-08-16,27.5,0.0,80.5,8.7,0.0
해남,2023-08-17,26.7,0.0,83.4,8.3,0.0
해남,2023-08-18,26.1,9.3,89.1,6.0,0.0
해남,2023-08-19,27.2,0.0,82.9,10.3,0.0
해남,2023-08-20,27.4,0.0,82.1,11.6,0.0
해남,2023-08-21,28.1,0.0,84.4,8.9,0.0
해남,2023-08-22,28.5,7.0,81.8,8.0,0.0
해남,2023-08-23,25.3,46.6,95.6,0.4,0.0
해남,2023-08-24,25.2,2.9,93.8,1.4,0.0
해남,2023-08-25,25.3,0.0,82.6,10.9,0.0
해남,2023-08-26,25.0,0.0,82.4,10.7,0.0
해남,2023-08-27,26.5,6.7,83.3,9.1,0.0
해남,2023-08-28,27.0,29.6,87.1,5.2,0.0
해남,2023-08-29,27.0,18.9,86.3,2.0,0.0
해남,2023-08-30,22.6,19.7,89.8,0.2,0.0
해남,2023-08-31,24.1,0.0,78.8,11.2,0.0
해남,2023-09-01,25.1,0.0,86.1,8.1,0.0
해남,2023-09-02,25.3,0.1,89.9,1.7,0.0
해남,2023-09-03,27.1,0.0,83.1,10.4,0.0
해남,2023-09-04,26.6,0.0,84.0,8.4,0.0
해남,2023-09-05,26.1,0.0,86.8,7.2,0.0
해남,2023-09-06,25.4,0.0,86.1,8.9,0.0
해남,2023-09-07,24.0,0.0,79.0,11.0,0.0
해남,2023-09-08,22.8,0.0,76.9,11.0,0.0
해남,2023-09-09,23.5,0.0,79.3,10.2,0.0
해남,2023-09-10,24.1,0.0,83.6,8.6,0.0
해남,2023-09-11,24.7,0.0,80.0,9.2,0.0
해남,2023-09-12,24.7,0.0,81.8,6.4,0.0
해남,2023-09-13,24.0,33.9,90.6,0.1,0.0
해남,2023-09-14,22.3,15.3,94.9,0.2,0.0
해남,2023-09-15,25.2,15.8,89.9,5.7,0.0
해남,2023-09-16,23.9,45.2,94.9,0.1,0.0
해남,2023-09-17,25.2,0.0,87.3,3.6,0.0
해남,2023-09-18,24.6,0.0,85.8,10.2,0.0
해남,2023-09-19,22.9,0.0,85.4,6.7,0.0
해남,2023-09-20,24.9,8.4,90.9,0.0,0.0
해남,2023-09-21,21.4,0.2,86.0,0.3,0.0
해남,2023-09-22,20.1,0.0,85.4,9.1,0.0
해남,2023-09-23,19.8,0.0,81.6,5.6,0.0
해남,2023-09-24,22.0,0.0,67.5,10.6,0.0
해남,2023-09-25,23.3,0.0,75.5,3.3,0.0
해남,2023-09-26,24.5,0.7,84.0,6.8,0.0
해남,2023-09-27,23.4,0.7,85.3,4.6,0.0
해남,2023-09-28,23.0,0.0,82.4,8.2,0.0
해남,2023-09-29,21.7,0.0,76.4,8.7,0.0
해남,2023-09-30,18.9,4.4,82.1,5.8,0.0
해남,2023-10-01,20.4,0.0,59.3,9.8,0.0
해남,2023-10-02,18.1,0.0,68.5,9.6,0.0
해남,2023-10-03,17.5,0.3,84.3,0.0,0.0
해남,2023-10-04,18.4,0.0,78.3,8.4,0.0
해남,2023-10-05,17.5,0.0,50.9,9.6,0.0
해남,2023-10-06,16.8,0.0,57.4,0.9,0.0
해남,2023-10-07,16.2,3.7,82.9,0.0,0.0
해남,2023-10-08,18.2,0.4,77.0,3.5,0.0
해남,2023-10-09,18.2,0.0,79.8,3.6,0.0
해남,2023-10-10,17.9,0.0,75.5,9.2,0.0
해남,2023-10-11,16.7,0.0,78.9,8.7,0.0
해남,2023-10-12,16.7,0.0,75.0,10.4,0.0
해남,2023-10-13,17.3,0.0,79.8,2.3,0.0
해남,2023-10-14,16.9,0.5,79.1,8.7,0.0
해남,2023-10-15,15.9,0.0,80.0,8.9,0.0
해남,2023-10-16,15.2,0.0,73.0,9.5,0.0
해남,2023-10-17,14.5,0.0,71.6,10.5,0.0
해남,2023-10-18,13.8,0.0,76.1,10.5,0.0
해남,2023-10-19,17.8,0.0,83.1,7.6,0.0
해남,2023-10-20,14.7,0.0,56.1,7.0,0.0
해남,2023-10-21,13.6,0.0,64.5,8.2,0.0
해남,2023-10-22,12.6,0.0,80.3,6.4,0.0
해남,2023-10-23,12.8,0.0,80.9,9.2,0.0
해남,2023-10-24,13.9,0.0,79.0,8.0,0.0
해남,2023-10-25,15.4,0.0,84.6,10.0,0.0
해남,2023-10-26,16.6,0.0,87.8,6.7,0.0
해남,2023-10-27,14.9,0.0,70.3,10.2,0.0
해남,2023-10-28,13.4,0.0,82.4,10.3,0.0
해남,2023-10-29,13.6,0.0,86.0,7.9,0.0
해남,2023-10-30,13.8,0.0,82.0,9.6,0.0
해남,2023-10-31,12.9,0.0,83.5,9.4,0.0
해남,2023-11-01,18.1,0.0,87.6,9.2,0.0
해남,2023-11-02,19.9,0.0,83.0,9.4,0.0
해남,2023-11-03,18.6,0.0,86.0,8.6,0.0
해남,2023-11-04,20.0,2.7,87.5,2.9,0.0
해남,2023-11-05,21.5,2.9,86.1,0.0,0.0
해남,2023-11-06,16.9,24.9,71.1,3.2,0.0
해남,2023-11-07,12.0,0.0,63.0,5.7,0.0
해남,2023-11-08,10.7,0.0,74.8,8.6,0.0
해남,2023-11-09,16.4,8.4,80.3,4.2,0.0
해남,2023-11-10,9.5,1.7,56.1,2.7,0.0
해남,2023-11-11,7.0,0.0,56.6,7.3,0.0
해남,2023-11-12,7.3,0.0,57.0,4.5,0.0
해남,2023-11-13,6.6,0.7,64.5,8.0,0.0
해남,2023-11-14,8.2,0.0,71.8,2.4,0.0
해남,2023-11-15,7.2,0.0,80.0,8.8,0.0
해남,2023-11-16,7.6,13.9,92.8,0.0,0.0
해남,2023-11-17,6.0,19.3,85.1,2.6,0.0
해남,2023-11-18,6.0,6.8,70.4,2.0,0.0
해남,2023-11-19,10.3,0.0,75.6,7.9,0.0
해남,2023-11-20,8.0,0.0,75.5,9.6,0.0
해남,2023-11-21,6.5,0.0,88.1,9.6,0.0
해남,2023-11-22,11.3,0.0,84.9,8.3,0.0
해남,2023-11-23,14.1,0.0,79.1,6.1,0.0
해남,2023-11-24,5.3,0.1,56.6,3.9,0.0
해남,2023-11-25,2.2,0.0,55.1,9.6,0.0
해남,2023-11-26,3.4,0.0,67.4,6.9,0.0
해남,2023-11-27,9.7,0.0,80.5,0.2,0.0
해남,2023-11-28,6.2,0.0,74.0,7.1,0.0
해남,2023-11-29,5.6,0.2,78.0,3.7,0.0
해남,2023-11-30,2.6,0.0,63.8,4.1,0.0
해남,2023-12-01,2.1,0.1,80.1,4.7,0.0
해남,2023-12-02,3.8,0.0,80.5,0.0,0.0
해남,2023-12-03,5.8,0.0,70.5,8.5,0.0
해남,2023-12-04,2.7,0.0,79.1,8.7,0.0
해남,2023-12-05,5.4,0.0,80.8,8.7,0.0
해남,2023-12-06,8.8,0.0,79.1,2.2,0.0
해남,2023-12-07,8.0,0.0,63.5,9.0,0.0
해남,2023-12-08,14.7,0.0,73.5,8.3,0.0
해남,2023-12-09,15.3,0.0,85.0,3.8,0.0
해남,2023-12-10,14.8,3.4,84.4,2.5,0.0
해남,2023-12-11,14.4,7.4,91.8,0.0,0.0
해남,2023-12-12,9.0,0.0,91.9,0.0,0.0
해남,2023-12-13,11.1,0.0,81.4,3.5,0.0
해남,2023-12-14,12.8,21.1,88.3,0.0,0.0
해남,2023-12-15,12.3,4.2,91.4,0.0,0.0
해남,2023-12-16,1.7,6.7,85.1,2.9,0.0
해남,2023-12-17,-2.8,2.7,78.8,5.1,0.0
해남,2023-12-18,-1.6,0.1,78.3,1.8,0.0
해남,2023-12-19,1.4,0.0,81.3,1.9,0.0
해남,2023-12-20,0.4,0.9,76.5,1.4,0.0
해남,2023-12-21,-4.4,5.4,87.1,4.7,0.0
해남,2023-12-22,-5.4,2.4,79.3,9.4,0.0
해남,2023-12-23,-1.0,0.0,77.6,8.3,0.0
해남,2023-12-24,1.3,0.6,84.9,4.6,0.0
해남,2023-12-25,1.9,0.0,74.6,5.2,0.0
해남,2023-12-26,2.8,0.0,82.5,6.0,0.0
해남,2023-12-27,4.3,0.0,82.6,8.4,0.0
해남,2023-12-28,4.1,0.0,79.6,4.2,0.0
해남,2023-12-29,1.8,0.0,85.0,7.2,0.0
해남,2023-12-30,4.8,1.2,85.1,2.7,0.0
해남,2023-12-31,7.2,0.4,73.9,0.0,0.0
해남,2024-01-01,4.6,0.0,80.5,1.5,0.0
해남,2024-01-02,4.3,0.0,85.6,2.1,0.0
해남,2024-01-03,5.1,3.3,76.0,4.8,0.0
해남,2024-01-04,2.0,0.0,85.3,9.1,0.0
해남,2024-01-05,5.1,0.0,84.3,4.8,0.0
해남,2024-01-06,4.0,0.0,74.3,7.9,0.0
해남,2024-01-07,2.2,0.0,63.0,6.2,0.0
해남,2024-01-08,-1.3,0.0,74.3,8.1,0.0
해남,2024-01-09,2.4,1.2,91.1,0.0,0.0
해남,2024-01-10,2.7,0.0,72.9,9.1,0.0
해남,2024-01-11,1.3,0.0,81.0,6.4,0.0
해남,2024-01-12,5.2,0.0,66.8,8.7,0.0
해남,2024-01-13,1.4,0.0,69.6,9.5,0.0
해남,2024-01-14,5.8,0.0,80.6,6.7,0.0
해남,2024-01-15,1.9,0.0,60.8,9.5,0.0
해남,2024-01-16,3.0,0.0,56.3,7.4,0.0
해남,2024-01-17,8.8,0.7,81.3,1.0,0.0
해남,2024-01-18,8.2,2.4,95.1,0.0,0.0
해남,2024-01-19,7.5,3.2,82.9,0.0,0.0
해남,2024-01-20,7.1,24.2,87.8,0.0,0.0
해남,2024-01-21,5.3,0.3,86.6,0.0,0.0
해남,2024-01-22,-1.4,0.4,72.4,4.3,0.0
해남,2024-01-23,-3.2,3.6,83.6,1.4,0.0
해남,2024-01-24,-1.1,1.1,74.6,3.4,0.0
해남,2024-01-25,0.0,0.0,66.5,8.0,0.0
해남,2024-01-26,2.2,0.0,68.1,7.7,0.0
해남,2024-01-27,1.6,0.0,76.1,9.0,0.0
해남,2024-01-28,2.3,0.0,68.4,9.3,0.0
해남,2024-01-29,-0.1,0.0,76.5,9.6,0.0
해남,2024-01-30,3.1,1.5,76.1,4.1,0.0
해남,2024-01-31,8.4,1.4,87.6,1.5,0.0
해남,2024-02-01,5.2,7.3,88.4,0.0,0.0
해남,2024-02-02,4.3,1.0,86.8,0.2,0.0
해남,2024-02-03,6.1,3.1,87.0,0.0,0.0
해남,2024-02-04,7.8,4.9,85.4,0.6,0.0
해남,2024-02-05,6.7,7.3,91.4,0.0,0.0
해남,2024-02-06,4.9,0.0,82.0,2.4,0.0
해남,2024-02-07,2.1,0.1,70.3,7.3,0.0
해남,2024-02-08,1.3,0.0,75.3,9.1,0.0
해남,2024-02-09,1.5,0.0,72.9,9.0,0.0
해남,2024-02-10,2.0,0.0,82.0,7.1,0.0
해남,2024-02-11,2.6,0.0,75.3,7.5,0.0
해남,2024-02-12,4.1,0.0,77.1,9.9,0.0
해남,2024-02-13,10.3,0.0,76.9,7.8,0.0
해남,2024-02-14,14.6,4.1,84.5,2.6,0.0
해남,2024-02-15,6.5,0.0,79.6,0.2,0.0
해남,2024-02-16,3.2,0.0,74.9,8.9,0.0
해남,2024-02-17,6.8,0.0,78.0,10.2,0.0
해남,2024-02-18,13.2,35.2,86.5,0.0,0.0
해남,2024-02-19,11.7,1.9,95.0,0.0,0.0
해남,2024-02-20,7.2,7.2,93.6,0.0,0.0
해남,2024-02-21,8.0,18.4,92.1,0.1,0.0
해남,2024-02-22,5.4,3.8,93.8,0.0,0.0
해남,2024-02-23,4.9,5.6,85.6,0.0,0.0
해남,2024-02-24,4.5,4.8,80.9,0.1,0.0
해남,2024-02-25,5.0,1.1,85.3,0.2,0.0
해남,2024-02-26,4.6,0.0,77.0,9.5,0.0
해남,2024-02-27,7.1,0.0,61.6,7.9,0.0
해남,2024-02-28,8.7,0.0,60.8,7.8,0.0
해남,2024-02-29,6.7,4.8,78.8,0.0,0.0
해남,2024-03-01,0.1,0.0,61.0,8.4,0.0
해남,2024-03-02,0.9,0.0,70.4,10.5,0.0
해남,2024-03-03,4.5,0.2,84.3,1.6,0.0
해남,2024-03-04,7.1,2.2,79.1,3.6,0.0
해남,2024-03-05,8.0,1.3,89.9,0.0,0.0
해남,2024-03-06,8.4,0.0,80.4,8.0,0.0
해남,2024-03-07,4.6,0.0,68.1,7.9,0.0
해남,2024-03-08,5.1,0.0,56.3,9.8,0.0
해남,2024-03-09,4.2,0.0,53.9,10.6,0.0
해남,2024-03-10,4.7,0.0,62.0,10.7,0.0
해남,2024-03-11,6.2,1.5,82.3,2.5,0.0
해남,2024-03-12,4.8,0.2,88.3,0.5,0.0
해남,2024-03-13,5.3,0.0,72.6,10.6,0.0
해남,2024-03-14,5.7,0.0,76.4,7.5,0.0
해남,2024-03-15,7.2,0.0,69.9,11.1,0.0
해남,2024-03-16,9.3,0.4,71.8,7.3,0.0
해남,2024-03-17,8.8,0.7,77.3,4.2,0.0
해남,2024-03-18,8.7,0.0,52.9,10.0,0.0
해남,2024-03-19,8.7,0.0,59.3,6.1,0.0
해남,2024-03-20,6.0,0.0,52.4,9.5,0.0
해남,2024-03-21,5.5,0.0,63.8,11.4,0.0
해남,2024-03-22,12.0,2.7,76.1,6.9,0.0
해남,2024-03-23,15.8,0.1,74.5,8.1,0.0
해남,2024-03-24,12.8,4.8,80.6,0.0,0.0
해남,2024-03-25,11.5,10.3,85.0,0.0,0.0
해남,2024-03-26,8.3,16.5,90.9,0.4,0.0
해남,2024-03-27,10.3,0.0,80.0,4.5,0.0
해남,2024-03-28,11.4,24.2,94.8,0.0,0.0
해남,2024-03-29,11.1,0.0,89.4,2.3,0.0
해남,2024-03-30,12.8,0.0,79.0,9.4,0.0
해남,2024-03-31,11.7,0.0,76.8,5.8,0.0
해남,2024-04-01,12.0,0.0,67.4,11.7,0.0
해남,2024-04-02,13.5,17.6,83.4,1.7,0.0
해남,2024-04-03,14.6,17.2,95.6,0.0,0.0
해남,2024-04-04,13.0,0.7,89.8,0.0,0.0
해남,2024-04-05,12.9,0.0,75.8,7.5,0.0
해남,2024-04-06,11.1,0.0,87.1,4.3,0.0
해남,2024-04-07,13.7,0.0,74.4,9.8,0.0
해남,2024-04-08,14.0,0.0,71.0,0.7,0.0
해남,2024-04-09,13.2,0.0,75.8,9.6,0.0
해남,2024-04-10,13.6,0.0,69.1,11.2,0.0
