지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),적산온도_7d,적산온도_14d,적산온도_30d,적산온도_60d,적산온도_90d,적산온도_120d,누적강수량_7d,누적강수량_14d,누적강수량_30d,누적강수량_60d,누적강수량_90d,누적강수량_120d,누적일조시간_7d,누적일조시간_14d,누적일조시간_30d,누적일조시간_60d,누적일조시간_90d,누적일조시간_120d,누적일사량_7d,누적일사량_14d,누적일사량_30d,누적일사량_60d,누적일사량_90d,누적일사량_120d
해남,2017-04-01,7.7,0.0,72.3,8.8,0.0,52.6,101.6,170.6,231.0,276.1,279.3,8.899999999999999,21.8,22.5,47.7,56.5,56.5,36.2,66.4,206.3,404.3,579.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-02,6.5,0.0,61.0,11.1,0.0,54.00000000000001,101.0,174.4,237.5,275.3,285.8,8.899999999999999,21.8,22.5,47.7,56.5,56.5,45.2,68.7,207.7,408.0,584.9,599.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-03,8.2,0.0,57.4,11.1,0.0,56.0,101.4,177.89999999999998,246.1,279.5,294.0,8.899999999999999,16.4,22.5,47.7,56.5,56.5,48.400000000000006,79.8,208.7,409.3,587.4000000000001,610.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-04,11.4,0.0,53.4,9.8,0.0,60.9,106.5,184.0,256.0,287.7,305.4,5.999999999999998,15.7,22.5,47.7,56.5,56.5,53.1,79.6,213.0,413.9,590.8,620.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-05,15.2,21.5,80.0,0.0,0.0,67.2,115.5,196.7,265.2,296.8,320.6,25.1,37.2,44.0,64.6,78.0,78.0,52.0,76.30000000000001,202.5,413.4,590.8,620.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-06,12.9,4.8,93.1,0.0,0.0,70.4,120.8,210.6,273.1,303.3,333.5,29.9,42.0,48.2,69.0,82.8,82.8,42.2,71.9,198.4,413.4,585.1,620.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-07,13.2,0.0,78.5,6.1,0.0,75.1,126.5,221.2,284.7,309.7,346.7,26.3,42.0,48.1,69.0,82.8,82.8,46.900000000000006,76.10000000000001,198.3,410.3,591.0,626.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-08,12.3,0.0,78.4,9.2,0.0,79.69999999999999,132.3,228.2,295.79999999999995,314.1,359.0,26.3,35.2,48.1,69.0,78.39999999999999,82.8,47.3,83.5,196.9,411.0,594.8,635.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-09,12.9,0.0,72.6,6.7,0.0,86.1,140.1,236.0,307.4,322.29999999999995,371.9,26.3,35.2,48.1,68.6,78.39999999999999,82.8,42.9,88.1,193.0,417.7,596.1,642.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-10,14.4,0.0,46.8,6.8,0.0,92.3,148.29999999999998,245.5,323.0,334.0,386.3,26.3,35.2,48.1,68.6,78.39999999999999,82.8,38.6,87.0,189.50000000000003,420.1,598.0,648.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-11,11.4,8.8,66.6,8.0,0.0,92.3,153.2,249.0,337.5,345.1,397.7,35.099999999999994,41.1,56.9,74.60000000000001,87.19999999999999,91.6,36.8,89.9,188.7,424.8,597.3,656.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-12,10.9,0.0,34.6,10.7,0.0,88.0,155.20000000000002,253.0,349.7,355.0,408.6,13.599999999999998,38.7,56.9,73.9,87.19999999999999,91.6,47.5,99.5,193.0,430.4,606.3,667.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-13,9.9,0.0,61.3,11.6,0.0,85.0,155.4,258.3,359.8,364.4,418.5,8.799999999999997,38.7,56.9,73.9,86.9,91.6,59.1,101.3,193.5,433.9,614.1,679.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-14,14.5,0.0,59.1,7.9,0.0,86.30000000000001,161.4,269.1,373.1,380.8,433.0,8.799999999999997,35.1,56.9,73.9,86.9,91.6,60.9,107.8,190.5,432.1,616.1,687.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-15,17.6,0.0,74.9,8.8,0.0,91.6,171.3,282.9,387.9,402.1,450.6,8.799999999999997,35.1,56.9,73.9,86.9,91.6,60.5,107.8,190.4,430.8,615.4,695.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-16,18.3,0.0,75.0,9.0,0.0,97.0,183.1,297.0,405.2,422.3,468.9,8.799999999999997,35.1,56.9,73.9,86.9,91.6,62.8,105.7,188.4,429.6,616.0999999999999,704.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-17,14.7,3.9,91.6,0.0,0.0,97.3,189.6,305.9,412.8,439.2000000000001,483.6,12.699999999999998,39.0,60.8,75.8,90.8,95.5,56.0,94.6,183.2,425.3,608.0999999999999,704.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-18,12.8,0.0,77.3,6.3,0.0,98.7,191.00000000000003,311.6,421.3,450.1,496.4,3.899999999999997,39.0,60.8,75.1,90.8,95.5,54.3,91.1,180.7,423.8,608.9,711.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-19,12.3,0.0,47.6,11.7,0.0,100.1,188.1,316.1,433.9,462.7,508.7,3.899999999999997,17.500000000000004,55.4,75.1,90.8,95.5,55.3,102.79999999999998,192.4,425.9,613.1999999999999,722.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-20,11.1,3.3,67.1,0.7,0.0,101.3,186.3,320.90000000000003,440.4,474.2,519.8,7.199999999999996,16.000000000000004,58.00000000000001,78.4,93.1,98.8,44.400000000000006,103.5,183.1,420.2,611.2,723.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-21,13.2,0.0,66.8,8.2,0.0,100.0,186.3,327.90000000000003,450.7000000000001,487.0,533.0,7.199999999999996,16.000000000000004,58.00000000000001,78.2,93.1,98.8,44.7,105.6,188.0,422.5,617.6,731.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-22,12.0,0.0,67.0,11.7,0.0,94.4,186.0,332.3,460.3,499.7,545.0,7.199999999999996,16.000000000000004,58.00000000000001,78.2,93.1,98.8,47.6,108.1,195.3,424.0,624.1,743.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-23,11.8,0.0,64.4,11.3,0.0,87.9,184.9,336.6,465.5,514.3,556.8,7.199999999999996,16.000000000000004,58.00000000000001,66.30000000000001,93.1,98.8,49.9,112.7,204.7,435.3,629.4000000000001,754.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-24,13.4,0.0,61.8,11.9,0.0,86.6,183.9,343.5,477.5,529.3000000000001,570.2,3.2999999999999963,16.000000000000004,51.2,66.30000000000001,93.1,98.8,61.8,117.8,214.8,441.2000000000001,632.7,766.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-25,16.5,0.0,72.0,4.8,0.0,90.3,189.0,354.9,493.4,547.5,586.7,3.2999999999999963,7.200000000000003,51.2,66.30000000000001,93.1,98.8,60.3,114.6,217.5,436.1,628.0,771.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-26,14.8,0.4,57.9,6.6,0.0,92.8,192.9,363.5,507.1,563.4,601.5,3.699999999999996,7.600000000000003,51.6,66.7,93.5,99.2,55.2,110.5,216.2,437.4,625.3,778.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-27,11.5,0.0,50.4,9.5,0.0,93.2,194.5,368.5,516.2,573.0,613.0,0.3999999999999964,7.600000000000003,48.7,66.7,92.6,99.2,64.0,108.4,220.6,438.5,627.5,787.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-28,12.7,0.0,61.8,12.3,0.0,92.7,192.7,372.3,527.5,584.0,625.7,0.3999999999999964,7.600000000000003,46.3,66.7,92.6,99.2,68.1,112.8,231.8,440.4,631.1999999999999,799.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-29,15.3,0.0,52.8,12.2,0.0,96.0,190.4,377.9,540.2,591.4,641.0,0.3999999999999964,7.600000000000003,46.3,66.7,91.6,99.2,68.6,116.2,234.2,442.0,643.2,812.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-04-30,17.1,0.0,60.0,11.7,0.0,101.3,189.2,386.5,551.4000000000001,608.5,658.1,0.3999999999999964,7.600000000000003,42.7,65.9,90.4,99.2,69.0,118.9,244.5,447.1,649.2,823.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-01,16.7,0.0,66.4,11.3,0.0,104.6,191.2,395.5,566.1,626.5,671.5999999999999,0.3999999999999964,3.7000000000000033,42.7,65.2,90.4,99.2,68.4,130.2,247.0,453.3,651.3,826.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-02,17.3,0.0,43.4,8.6,0.0,105.4,195.7,406.3,580.7,643.8000000000001,681.6,0.3999999999999964,3.7000000000000033,42.7,65.2,90.4,99.2,72.2,132.5,244.5,452.2000000000001,652.5,829.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-03,16.4,0.0,61.3,12.1,0.0,107.0,199.8,414.5,592.4,660.6,694.0,0.0,3.7000000000000033,42.7,65.2,90.4,99.2,77.7,132.9,245.5,454.2,654.8000000000001,832.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-04,18.3,2.6,66.3,8.8,0.0,113.8,207.0,421.4,605.4,677.4,709.0999999999999,2.5999999999999965,3.000000000000004,45.3,67.80000000000001,93.0,101.8,77.0,141.0,244.5,457.5,658.4,835.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-05,17.6,2.8,89.0,0.0,0.0,118.7,211.4,423.8,620.5,689.0,720.6,5.399999999999997,5.800000000000003,26.6,70.60000000000001,91.2,104.6,64.69999999999999,132.8,244.5,447.0,657.9,835.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-06,15.7,0.0,45.3,9.0,0.0,119.1,215.1,426.6,637.2,699.7,729.9,5.399999999999997,5.800000000000003,21.8,70.0,90.8,104.6,61.5,130.1,253.5,451.9,666.9,838.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-07,15.3,0.0,67.0,11.9,0.0,117.3,218.6,428.7,649.9,713.4,738.4,5.399999999999997,5.800000000000003,21.8,69.9,90.8,104.6,61.7,130.7,259.3,457.6,669.6,850.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-08,16.0,0.0,59.9,4.2,0.0,116.6,221.2,432.4,660.6,728.1999999999999,746.5,5.399999999999997,5.800000000000003,21.8,69.9,90.8,100.2,54.6,123.0,254.3,451.2000000000001,665.3000000000001,849.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-09,13.8,3.8,84.9,0.0,0.0,113.1,218.5,433.3,669.3,740.7,755.6,9.199999999999996,9.600000000000003,25.6,73.7,94.2,104.0,46.0,118.2,247.6,440.6,665.3000000000001,843.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-10,14.6,0.4,83.0,3.6,0.0,111.3,218.3,433.5,679.0,756.5,767.5,9.599999999999996,9.600000000000003,26.0,74.10000000000001,94.6,104.4,37.5,115.2,244.4,433.9,664.5,842.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-11,20.3,0.0,71.3,9.6,0.0,113.3,227.1,442.4,691.4000000000001,779.9,787.5,6.9999999999999964,9.600000000000003,17.2,74.10000000000001,91.8,104.4,38.3,115.3,246.0,434.7,670.8,843.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-12,18.2,0.0,82.3,0.0,0.0,113.9,232.6,449.7000000000001,702.6999999999999,799.4,804.6999999999999,4.199999999999996,9.600000000000003,17.2,74.10000000000001,91.1,104.4,38.3,103.0,235.3,428.3,665.6999999999999,841.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-13,17.1,0.0,79.1,8.4,0.0,115.3,234.4,456.9,715.2,816.6999999999999,821.3,4.199999999999996,9.600000000000003,17.2,74.10000000000001,91.1,104.1,37.7,99.2,232.1,425.6,666.0,846.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-14,16.0,0.0,61.9,11.8,0.0,116.0,233.3,458.4,727.5,831.5,839.1999999999999,4.199999999999996,9.600000000000003,17.2,74.10000000000001,91.1,104.1,37.6,99.3,236.0,426.5,668.1,852.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-15,14.4,0.0,64.6,5.8,0.0,114.4,231.00000000000003,455.2000000000001,738.1,843.0999999999999,857.3,4.199999999999996,9.600000000000003,17.2,74.10000000000001,91.1,104.1,39.2,93.8,233.0,423.4,663.8,848.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-16,15.5,0.0,67.8,6.6,0.0,116.1,229.2,452.4,749.4,857.5999999999999,874.6999999999999,0.3999999999999964,9.600000000000003,17.2,74.10000000000001,91.1,104.1,45.8,91.8,230.6,419.0,660.1999999999999,846.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-17,16.6,0.0,65.5,11.7,0.0,118.1,229.4,454.3,760.2,867.1,893.5,0.0,9.600000000000003,13.3,74.10000000000001,89.1,104.1,53.9,91.4,242.3,425.5,667.6,850.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-18,18.3,0.0,60.4,13.0,0.0,116.1,229.40000000000003,459.8,771.4,881.1,909.9,0.0,7.000000000000004,13.3,74.10000000000001,88.39999999999999,104.1,57.3,95.6,249.0,429.7000000000001,672.8000000000001,857.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-19,18.6,0.0,55.3,12.9,0.0,116.5,230.4,466.1,782.1999999999999,900.0000000000001,928.8,0.0,4.200000000000004,13.3,68.7,88.39999999999999,104.1,70.2,108.5,250.2,442.6,676.1,863.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-20,18.3,0.0,60.8,8.4,0.0,117.7,233.0,473.3,794.2,913.7,947.5,0.0,4.200000000000004,10.0,68.00000000000001,88.39999999999999,103.1,70.2,107.9,257.9,441.0,678.1,869.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-21,18.8,0.0,68.8,6.7,0.0,120.5,236.5,478.9,806.8,929.6,965.9,0.0,4.200000000000004,10.0,68.00000000000001,88.2,103.1,65.10000000000001,102.7,256.40000000000003,444.4,678.9,874.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-22,20.1,0.0,66.5,11.8,0.0,126.20000000000002,240.6,487.0,819.3000000000001,947.3,986.7,0.0,4.200000000000004,10.0,68.00000000000001,88.2,103.1,71.1,110.3,256.5,451.8,680.5,880.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-23,19.9,0.0,75.0,4.1,0.0,130.60000000000002,246.7,495.1,831.7,960.6,1009.4,0.0,0.4000000000000036,10.0,68.00000000000001,76.3,103.1,68.60000000000001,114.4,249.3,454.0,684.6,878.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-24,20.5,0.0,76.0,6.9,0.0,134.5,252.6,502.2,845.7,979.7,1031.5,0.0,0.0,10.0,61.2,76.3,103.1,63.8,117.7,244.3,459.1,685.5,877.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-25,19.1,0.0,61.5,12.3,0.0,135.3,251.4,504.8,859.7,998.2,1052.3000000000002,0.0,0.0,10.0,61.2,76.3,103.1,63.1,120.4,251.8,469.3,687.9000000000001,879.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-26,16.3,0.0,50.0,13.5,0.0,133.0,249.5,506.3,869.8,1013.4,1069.7,0.0,0.0,9.6,61.2,76.3,103.1,63.7,133.9,258.7,474.9,696.1,884.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-27,16.6,0.0,59.6,13.0,0.0,131.3,249.0,511.4,879.9,1027.6,1084.4,0.0,0.0,9.6,58.3,76.3,102.2,68.3,138.5,262.2,482.8,700.7,889.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-28,18.8,0.0,52.9,12.6,0.0,131.3,251.8,517.5,889.8000000000001,1045.0,1101.5,0.0,0.0,9.6,55.9,76.3,102.2,74.2,139.3,262.5,494.3,702.9,893.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-29,21.3,0.0,62.0,12.7,0.0,132.5,258.7,523.5,901.4,1063.7,1114.9,0.0,0.0,9.6,55.9,76.3,101.2,75.10000000000001,146.2,263.0,497.2,705.0,906.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-30,21.6,0.0,59.6,8.3,0.0,134.20000000000002,264.8,528.0,914.5,1079.4,1136.5,0.0,0.0,9.6,52.3,75.5,100.0,79.3,147.9,259.6,504.1,706.6999999999999,908.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-05-31,21.9,0.0,79.9,0.3,0.0,135.60000000000002,270.1,533.2,928.7,1099.3,1159.7,0.0,0.0,9.6,52.3,74.8,100.0,72.7,136.5,248.6,495.6,701.9,899.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-01,20.8,0.0,78.8,5.9,0.0,137.3,272.6,536.7,943.0,1117.4,1180.5,0.0,0.0,9.6,52.3,74.8,100.0,66.3,129.4,245.9,490.4,698.1,898.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-02,18.7,0.0,55.9,13.3,0.0,139.7,272.7,539.0000000000001,953.5,1131.4,1199.6,0.0,0.0,9.6,52.3,74.8,100.0,66.1,129.8,247.1,492.6,701.3,901.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-03,19.4,0.0,46.6,11.5,0.0,142.5,273.8,540.1,961.5,1145.5,1217.5,0.0,0.0,7.0,52.3,74.8,100.0,64.6,132.9,249.8,494.3,707.3,908.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-04,19.6,0.0,52.8,13.4,0.0,143.3,274.6,542.1,965.9,1162.6,1231.1,0.0,0.0,4.199999999999999,30.8,74.8,95.4,65.4,139.6,263.2,507.7,710.2,921.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-05,20.9,0.0,54.8,9.8,0.0,142.9,275.40000000000003,547.3000000000001,973.9,1184.5,1247.0,0.0,0.0,4.199999999999999,26.0,74.2,95.0,62.50000000000001,137.6,264.0,517.5,715.9,930.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-06,18.7,10.0,72.3,0.0,0.0,140.0,274.2,550.6999999999999,979.4,1200.6,1264.1,9.999999999999996,10.000000000000004,14.2,36.0,84.1,105.0,54.2,133.5,252.1,511.4,709.7,921.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-07,18.1,2.3,86.3,0.0,0.0,136.2,271.8,552.8,985.2,1213.4,1281.0,12.299999999999995,12.300000000000004,16.5,38.3,86.39999999999999,107.3,53.900000000000006,126.6,247.9,502.2,699.1,913.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-08,19.6,0.0,71.9,9.9,0.0,135.0,272.3,558.6,991.9,1227.9,1299.3,12.299999999999995,12.300000000000004,12.7,38.3,86.39999999999999,106.9,57.900000000000006,124.2,257.8,505.4,698.4,923.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-09,20.7,0.0,72.1,10.3,0.0,137.0,276.7,564.7,998.2,1243.7,1321.2,12.299999999999995,12.300000000000004,12.3,38.3,86.39999999999999,106.9,54.900000000000006,121.0,264.5,508.9,698.4000000000001,929.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-10,21.9,0.0,89.4,0.0,0.0,139.5,282.0,566.3000000000001,1008.7,1257.7,1346.2,12.299999999999995,12.300000000000004,12.3,29.5,86.39999999999999,104.1,43.400000000000006,108.0,254.9,500.9,689.6,925.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-11,20.9,2.5,83.8,3.0,0.0,140.8,284.1,569.0,1018.7,1271.7,1368.4,14.799999999999995,14.800000000000004,14.8,32.0,88.89999999999999,105.9,33.0,98.4,257.9,493.2,686.2,923.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-12,19.1,0.0,59.4,4.2,0.0,139.0,281.90000000000003,571.0,1027.9,1286.2,1387.7,14.799999999999995,14.800000000000004,14.8,32.0,88.89999999999999,105.9,27.4,89.9,253.7,485.8,679.3,919.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-13,20.0,0.0,62.3,10.7,0.0,140.3,280.3,575.0,1033.4,1302.5,1406.5,4.799999999999996,14.800000000000004,14.8,32.0,88.89999999999999,105.9,38.1,92.3,252.6,488.6,679.1,920.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-14,20.0,0.0,69.6,13.3,0.0,142.2,278.40000000000003,580.6,1035.8,1318.7,1423.7,2.4999999999999964,14.800000000000004,14.8,32.0,88.89999999999999,105.9,51.4,105.3,260.1,493.1,683.5,923.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-15,21.5,0.0,64.4,12.8,0.0,144.1,279.1,586.6,1039.0,1336.0,1444.2,2.4999999999999964,14.800000000000004,14.8,32.0,88.89999999999999,105.9,54.3,112.20000000000002,266.3,496.9,685.3000000000001,926.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-16,21.8,0.0,70.3,12.2,0.0,145.2,282.2,591.8,1046.1,1352.0,1458.9,2.4999999999999964,14.800000000000004,14.8,28.1,88.89999999999999,103.9,56.2,111.1,266.8,509.1,692.3,934.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-17,22.9,0.0,61.4,12.7,0.0,146.2,285.7,596.4,1056.2,1367.8,1477.5,2.4999999999999964,14.800000000000004,14.8,28.1,88.89999999999999,103.2,68.9,112.3,266.5,515.5,696.2,939.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-18,23.2,0.0,60.3,12.9,0.0,148.5,289.3,601.0,1067.1,1383.2,1501.0,0.0,14.800000000000004,14.8,28.1,83.5,103.2,78.8,111.8,266.5,516.7,709.1,942.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-19,23.3,0.0,62.9,11.3,0.0,152.70000000000002,291.7,606.0,1079.3,1400.1999999999998,1519.7,0.0,14.800000000000004,14.8,24.8,82.8,103.2,85.9,113.3,269.40000000000003,527.3000000000001,710.4,947.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-20,21.8,2.0,78.4,0.0,0.0,154.5,294.8,609.0,1087.9,1415.8000000000002,1538.6,1.9999999999999964,6.800000000000003,16.8,26.8,84.8,105.0,75.2,113.3,262.7,519.1,707.0999999999999,941.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-21,22.5,0.0,79.1,2.9,0.0,157.0,299.20000000000005,611.4,1098.4,1430.7,1558.7,1.9999999999999964,4.500000000000004,16.8,26.8,84.8,105.0,64.8,116.2,253.8,510.3,705.6,934.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-22,23.8,0.0,75.3,9.8,0.0,159.3,303.4,615.3,1110.4,1447.0,1575.9,1.9999999999999964,4.500000000000004,16.8,26.8,84.8,93.1,61.8,116.1,259.5,508.8,713.5,944.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-23,23.7,0.0,73.9,6.5,0.0,161.2,306.40000000000003,618.5,1120.7,1464.2,1598.2,1.9999999999999964,4.500000000000004,16.8,26.8,78.0,93.1,56.1,112.3,259.1,503.4,718.2,944.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-24,23.0,0.0,74.0,2.2,0.0,161.29999999999998,307.5,622.4,1127.2,1482.1,1620.6,1.9999999999999964,4.500000000000004,16.8,26.8,78.0,93.1,45.60000000000001,114.5,249.00000000000003,500.8,718.3000000000001,936.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-25,23.2,0.0,77.0,3.3,0.0,161.3,309.8,629.3,1135.6,1499.1,1642.7,1.9999999999999964,2.000000000000004,16.8,26.4,78.0,93.1,36.0,114.8,238.8,497.5,713.7,934.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-26,23.6,1.8,81.8,0.9,0.0,161.6,314.29999999999995,636.3,1147.7,1516.2,1663.9,3.799999999999996,3.8000000000000034,18.6,28.2,76.9,94.9,25.6,111.5,226.7,488.9,709.5,927.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-27,23.3,0.0,79.4,3.4,0.0,163.10000000000002,317.6,640.8000000000001,1158.3,1530.6,1685.8000000000002,1.7999999999999965,3.8000000000000034,18.6,28.2,74.5,94.9,29.000000000000004,104.2,217.5,480.0,711.8,920.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-28,24.0,0.0,77.8,4.8,0.0,164.60000000000002,321.6,643.5,1167.0,1544.9,1707.2,1.7999999999999965,3.8000000000000034,18.6,28.2,74.5,94.9,30.9,95.7,209.6,472.6,706.8000000000001,914.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-29,22.3,4.9,87.3,0.3,0.0,163.1,322.4,644.2,1172.2,1558.7,1723.6,6.699999999999997,8.700000000000003,23.5,33.099999999999994,75.8,99.0,21.4,83.2,201.6,461.2,705.6999999999999,908.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-06-30,24.8,0.9,82.9,0.2,0.0,164.20000000000002,325.40000000000003,647.0999999999999,1180.3,1575.8000000000002,1746.4,7.599999999999997,9.600000000000003,24.4,34.0,76.7,99.2,15.1,71.2,201.5,450.1,697.1,903.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-07-01,26.5,0.1,81.1,0.8,0.0,167.70000000000002,329.0,652.8,1189.5,1595.8000000000002,1770.2,7.699999999999997,9.700000000000005,24.5,34.1,76.8,99.3,13.7,59.3,196.4,442.3,686.8,894.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-07-02,27.2,0.4,81.3,0.1,0.0,171.7,333.0,661.3,1200.3000000000002,1614.8,1792.7,8.099999999999996,10.100000000000003,24.9,34.5,77.2,99.7,10.5,46.5,183.2,430.3,675.8,884.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-07-03,26.4,0.4,86.0,0.1,0.0,174.5,336.1,668.3,1208.4,1629.8,1813.8,6.699999999999997,10.500000000000004,25.3,32.3,77.6,100.1,9.7,35.3,171.79999999999998,421.6,666.1,879.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-07-04,25.9,3.8,90.4,1.0,0.0,177.1,340.2,674.5999999999999,1216.7,1640.5,1837.2,10.499999999999996,12.300000000000004,29.1,33.3,59.9,103.9,7.3,36.3,159.4,422.6,667.1,869.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-07-05,28.0,0.1,79.9,9.3,0.0,181.1,345.7,681.6999999999999,1229.0,1655.6,1866.2,10.599999999999996,12.400000000000004,29.2,33.4,55.2,103.4,11.8,42.7,158.9,422.9,676.4,874.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-07-06,24.6,86.0,93.1,0.0,0.0,183.4,346.5,687.6,1238.3,1667.0,1888.2,91.7,98.4,105.2,119.4,141.2,189.3,11.5,32.900000000000006,158.9,411.0,670.3,868.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2017-07-07,27.5,2.4,80.6,3.0,0.0,186.1,350.29999999999995,697.0,1249.8,1682.2,1910.4,93.2,100.8,105.3,121.8,143.6,191.7,14.3,29.4,161.9,409.8,664.1,861.0,0.0,0.0,0.0,0.0,0.0,0.0
